codeindyr,code,country,year,indicator,estimate,stddev,nsource,pctrank,pctranklower,pctrankupper,adb,afr,asd,bps,bti,ccr,ebr,eiu,eqi,frh,gcb,gcs,gii,gwp,her,hum,hrm,ifd,ijt,ipd,irp,lbo,msi,obi,pia,prc,prs,rsf,tpr,vab,vdm,wbs,wcy,wjp,wmo,scalemean,scalesd,country_iso
KSVrl1996,KSV,Kosovo,1996,rl,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0072105261497199,0.9658000469207764,
LAOrl1996,LAO,Lao PDR,1996,rl,-1.0479496717453003,0.32034823298454285,4,17.085426330566406,4.0201005935668945,34.67336654663086,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.326777396704604,..,..,..,0.5,0.0072105261497199,0.9658000469207764,
MACrl1996,MAC,"Macao SAR, China",1996,rl,0.21193362772464752,0.4255133867263794,1,58.793968200683594,36.180904388427734,78.89447021484375,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.625,0.0072105261497199,0.9658000469207764,
FSMrl1996,FSM,"Micronesia, Fed. Sts.",1996,rl,0.8091405630111694,0.7031033039093018,1,76.8844223022461,39.69849395751953,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0072105261497199,0.9658000469207764,
ANTrl1996,ANT,Netherlands Antilles (former),1996,rl,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0072105261497199,0.9658000469207764,
KNArl1996,KNA,St. Kitts and Nevis,1996,rl,0.8091405630111694,0.7031033039093018,1,76.8844223022461,39.69849395751953,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0072105261497199,0.9658000469207764,
LCArl1996,LCA,St. Lucia,1996,rl,0.8091405630111694,0.7031033039093018,1,76.8844223022461,39.69849395751953,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0072105261497199,0.9658000469207764,
VCTrl1996,VCT,St. Vincent and the Grenadines,1996,rl,0.8091405630111694,0.7031033039093018,1,76.8844223022461,39.69849395751953,100,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0072105261497199,0.9658000469207764,
STPrl1996,STP,São Tomé and Principe,1996,rl,0.2687912583351135,0.3505094051361084,3,60.30150604248047,40.70351791381836,77.88945007324219,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.777022375041157,..,..,..,0.625,0.0072105261497199,0.9658000469207764,
TWNrl1996,TWN,"Taiwan, China",1996,rl,0.7597000002861023,0.19423609972000122,8,70.35176086425781,62.81407165527344,84.92462158203125,..,..,..,..,..,..,..,0.65625,..,..,..,0.5999999999999999,..,..,0.9,0.5,..,..,..,..,..,..,..,..,..,..,0.8333333333333334,..,..,..,0.722690267755284,..,0.5922000000000001,..,0.75,0.0072105261497199,0.9658000469207764,
VENrl1996,VEN,"Venezuela, RB",1996,rl,-0.7501975893974304,0.1903950423002243,9,26.130653381347656,16.582914352416992,38.190956115722656,..,..,..,..,..,..,..,0.3125,..,..,..,0.252,..,..,0.5,0.5,..,..,..,..,..,0.3366666666666667,..,..,..,..,0.6666666666666666,..,..,..,0.802182661504096,..,0.225325,..,0.3125,0.0072105261497199,0.9658000469207764,
VIRrl1996,VIR,Virgin Islands (U.S.),1996,rl,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0072105261497199,0.9658000469207764,
WBGrl1996,WBG,West Bank and Gaza,1996,rl,-0.03965959697961807,0.3766355812549591,2,48.743717193603516,29.145729064941406,66.33165740966797,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.577945246367706,..,..,..,0.5625,0.0072105261497199,0.9658000469207764,
YEMrl1996,YEM,"Yemen, Rep.",1996,rl,-1.3797636032104492,0.21242910623550415,6,9.045226097106934,1.5075377225875854,17.587940216064453,..,..,..,..,..,..,..,0.09375,..,..,..,..,..,..,0.3,0,..,..,..,..,..,..,..,..,..,..,0.6666666666666666,..,..,..,0.302893028814603,..,..,..,0.3125,0.0072105261497199,0.9658000469207764,
BHSrq1996,BHS,"Bahamas, The",1996,rq,0.9677236080169678,0.3465975821018219,3,78.26087188720703,64.67391204833984,93.47826385498047,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,..,..,..,..,0.5454545454545454,..,..,..,..,..,..,..,0.8125,-0.0368982851505279,0.955663561820984,
CPVrq1996,CPV,Cape Verde,1996,rq,-0.5322676301002502,0.709236204624176,1,27.173913955688477,3.8043477535247803,69.56521606445312,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0368982851505279,0.955663561820984,
ZARrq1996,ZAR,"Congo, Dem. Rep.",1996,rq,-1.7562267780303955,0.3465975821018219,3,3.2608695030212402,0,11.413043022155762,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,..,..,0.1818181818181818,..,..,..,..,..,..,..,0.125,-0.0368982851505279,0.955663561820984,
COGrq1996,COG,"Congo, Rep.",1996,rq,-1.227481484413147,0.3465975821018219,3,10.8695650100708,2.17391300201416,24.45652198791504,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,..,..,0.3636363636363636,..,..,..,..,..,..,..,0.25,-0.0368982851505279,0.955663561820984,
EGYrq1996,EGY,"Egypt, Arab Rep.",1996,rq,-0.04816996678709984,0.2881397306919098,5,53.260868072509766,27.717391967773438,64.67391204833984,..,..,..,..,..,..,..,0.35,..,..,..,0.6783333333333332,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,0.5454545454545454,..,..,..,..,..,..,..,0.4375,-0.0368982851505279,0.955663561820984,
GMBrq1996,GMB,"Gambia, The",1996,rq,-0.8415682911872864,0.3465975821018219,3,21.7391300201416,7.6086955070495605,44.0217399597168,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,..,..,0.3636363636363636,..,..,..,..,..,..,..,0.375,-0.0368982851505279,0.955663561820984,
HKGrq1996,HKG,"Hong Kong SAR, China",1996,rq,1.6777950525283813,0.2770943343639374,6,96.73912811279297,85.32608795166016,99.4565200805664,..,..,..,..,..,..,..,0.9,..,..,..,0.7658333333333333,..,..,0.9,..,..,..,..,..,..,..,..,..,..,..,0.5454545454545454,..,..,..,..,..,0.7847333333333334,..,0.75,-0.0368982851505279,0.955663561820984,
IRNrq1996,IRN,"Iran, Islamic Rep.",1996,rq,-1.4235104322433472,0.3117465078830719,4,7.0652174949646,1.6304347515106201,19.021739959716797,..,..,..,..,..,..,..,0.1,..,..,..,..,..,..,0.1,..,..,..,..,..,..,..,..,..,..,..,0.4545454545454545,..,..,..,..,..,..,..,0.3125,-0.0368982851505279,0.955663561820984,
JEYrq1996,JEY,"Jersey, Channel Islands",1996,rq,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0368982851505279,0.955663561820984,
PRKrq1996,PRK,"Korea, Dem. Rep.",1996,rq,-2.2812325954437256,0.3465975821018219,3,0.54347825050354,0,3.8043477535247803,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,..,..,..,..,..,..,..,..,..,..,..,0.2727272727272727,..,..,..,..,..,..,..,0,-0.0368982851505279,0.955663561820984,
KORrq1996,KOR,"Korea, Rep.",1996,rq,0.44514888525009155,0.2770943343639374,6,65.21739196777344,53.80434799194336,76.63043212890625,..,..,..,..,..,..,..,0.7,..,..,..,0.42875,..,..,0.6,..,..,..,..,..,..,..,..,..,..,..,0.4545454545454545,..,..,..,..,..,0.4434333333333333,..,0.6875,-0.0368982851505279,0.955663561820984,
KSVrq1996,KSV,Kosovo,1996,rq,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0368982851505279,0.955663561820984,
LAOrq1996,LAO,Lao PDR,1996,rq,-1.0403960943222046,0.358660489320755,2,15.217391014099121,4.8913044929504395,30.434782028198242,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.375,-0.0368982851505279,0.955663561820984,
MACrq1996,MAC,"Macao SAR, China",1996,rq,0.5471318364143372,0.38636037707328796,1,68.47826385498047,51.630435943603516,83.6956558227539,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6875,-0.0368982851505279,0.955663561820984,
FSMrq1996,FSM,"Micronesia, Fed. Sts.",1996,rq,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0368982851505279,0.955663561820984,
ANTrq1996,ANT,Netherlands Antilles (former),1996,rq,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0368982851505279,0.955663561820984,
KNArq1996,KNA,St. Kitts and Nevis,1996,rq,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0368982851505279,0.955663561820984,
LCArq1996,LCA,St. Lucia,1996,rq,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0368982851505279,0.955663561820984,
VCTrq1996,VCT,St. Vincent and the Grenadines,1996,rq,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0368982851505279,0.955663561820984,
STPrq1996,STP,São Tomé and Principe,1996,rq,-0.6517146825790405,0.38636037707328796,1,25,9.782608985900879,53.80434799194336,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.375,-0.0368982851505279,0.955663561820984,
TWNrq1996,TWN,"Taiwan, China",1996,rq,0.8720682859420776,0.2770943343639374,6,76.63043212890625,64.67391204833984,89.13043212890625,..,..,..,..,..,..,..,0.8,..,..,..,0.5170833333333333,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,0.5454545454545454,..,..,..,..,..,0.5920833333333332,..,0.75,-0.0368982851505279,0.955663561820984,
VENrq1996,VEN,"Venezuela, RB",1996,rq,-0.30869051814079285,0.2770943343639374,6,40.21739196777344,23.369565963745117,61.41304397583008,..,..,..,..,..,..,..,0.5,..,..,..,0.3545833333333334,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,0.3636363636363636,..,..,..,..,..,0.5484333333333333,..,0.4375,-0.0368982851505279,0.955663561820984,
VIRrq1996,VIR,Virgin Islands (U.S.),1996,rq,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0368982851505279,0.955663561820984,
WBGrq1996,WBG,West Bank and Gaza,1996,rq,-0.8914840221405029,0.38636037707328796,1,21.19565200805664,5.4347825050354,45.10869598388672,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3125,-0.0368982851505279,0.955663561820984,
YEMrq1996,YEM,"Yemen, Rep.",1996,rq,-0.4391278028488159,0.3117465078830719,4,32.065216064453125,17.39130401611328,58.15217208862305,..,..,..,..,..,..,..,0.35,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,0.5454545454545454,..,..,..,..,..,..,..,0.4375,-0.0368982851505279,0.955663561820984,
BHSva1996,BHS,"Bahamas, The",1996,va,1.102839469909668,0.24393267929553986,4,83.5,68.5,94.5,..,..,..,..,..,..,..,..,..,0.9211111111111111,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,0.8333333333333333,..,..,..,..,..,..,..,0.875,0.0165788941085338,0.9733343124389648,
CPVva1996,CPV,Cape Verde,1996,va,0.937576174736023,0.32390791177749634,3,75,62.5,94,..,..,..,..,..,..,..,..,..,0.8377777777777777,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.904802293788778,..,..,..,..,0.0165788941085338,0.9733343124389648,
ZARva1996,ZAR,"Congo, Dem. Rep.",1996,va,-1.6009485721588135,0.23561906814575195,4,4.5,0,14,..,..,..,..,..,..,..,..,..,0.1088888888888889,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.25,..,..,..,0.2334039881932823,..,..,..,0.125,0.0165788941085338,0.9733343124389648,
COGva1996,COG,"Congo, Rep.",1996,va,-0.8272534012794495,0.22541087865829468,5,23,14,35.5,..,..,..,..,..,..,..,..,..,0.5166666666666667,..,..,..,..,..,0.4375,..,..,..,..,..,..,..,..,..,..,0.4166666666666666,..,..,..,0.62880006074696,..,..,..,0.125,0.0165788941085338,0.9733343124389648,
EGYva1996,EGY,"Egypt, Arab Rep.",1996,va,-0.844184160232544,0.20880983769893646,6,22,14,35,..,..,..,..,..,..,..,0.3125,..,0.2111111111111111,..,..,..,..,..,0.25,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,0.2380763521795677,..,..,..,0.4375,0.0165788941085338,0.9733343124389648,
GMBva1996,GMB,"Gambia, The",1996,va,-1.2748167514801025,0.22541087865829468,5,13,4,20.5,..,..,..,..,..,..,..,..,..,0.1722222222222222,..,..,..,..,..,0.3125,..,..,..,..,..,..,..,..,..,..,0.3333333333333333,..,..,..,0.287834786803531,..,..,..,0.25,0.0165788941085338,0.9733343124389648,
HKGva1996,HKG,"Hong Kong SAR, China",1996,va,0.33362603187561035,0.23213303089141846,5,62,50,69,..,..,..,..,..,..,..,0.4375,..,0.6411111111111111,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,0.64,..,0.625,0.0165788941085338,0.9733343124389648,
IRNva1996,IRN,"Iran, Islamic Rep.",1996,va,-0.9513360857963562,0.20880983769893646,6,19.5,12.5,30.5,..,..,..,..,..,..,..,0.125,..,0.1222222222222222,..,..,..,..,..,0.125,..,..,..,..,..,..,..,..,..,..,0.6666666666666667,..,..,..,0.258805293125116,..,..,..,0.375,0.0165788941085338,0.9733343124389648,
JEYva1996,JEY,"Jersey, Channel Islands",1996,va,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0165788941085338,0.9733343124389648,
PRKva1996,PRK,"Korea, Dem. Rep.",1996,va,-1.9241124391555786,0.22541087865829468,5,0.5,0,6.5,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,0.25,..,..,..,0.0638922259838777,..,..,..,0.0625,0.0165788941085338,0.9733343124389648,
KORva1996,KOR,"Korea, Rep.",1996,va,0.6680989861488342,0.2080557495355606,7,67.5,61,76.5,..,..,..,..,..,..,..,0.375,..,0.8055555555555557,..,..,..,..,..,0.4375,..,..,..,..,..,..,..,..,..,..,0.9166666666666667,..,..,..,0.8700248359191076,..,0.3315,..,0.8125,0.0165788941085338,0.9733343124389648,
KSVva1996,KSV,Kosovo,1996,va,-1.6998814344406128,0.44776615500450134,1,3.5,0,18,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0165788941085338,0.9733343124389648,
LAOva1996,LAO,Lao PDR,1996,va,-1.1325303316116333,0.2614571154117584,4,15,6.5,26.5,..,..,..,..,..,..,..,..,..,0.1822222222222222,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0724106694691057,..,..,..,0.375,0.0165788941085338,0.9733343124389648,
MACva1996,MAC,"Macao SAR, China",1996,va,0.29985371232032776,0.40674442052841187,1,60,37.5,75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.625,0.0165788941085338,0.9733343124389648,
FSMva1996,FSM,"Micronesia, Fed. Sts.",1996,va,1.113322138786316,0.387605756521225,2,84,64,100,..,..,..,..,..,..,..,..,..,0.9233333333333333,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0165788941085338,0.9733343124389648,
ANTva1996,ANT,Netherlands Antilles (former),1996,va,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0165788941085338,0.9733343124389648,
KNAva1996,KNA,St. Kitts and Nevis,1996,va,1.0256463289260864,0.387605756521225,2,77.5,62,100,..,..,..,..,..,..,..,..,..,0.8844444444444445,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0165788941085338,0.9733343124389648,
LCAva1996,LCA,St. Lucia,1996,va,1.0632216930389404,0.387605756521225,2,80.5,63,100,..,..,..,..,..,..,..,..,..,0.9011111111111112,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0165788941085338,0.9733343124389648,
VCTva1996,VCT,St. Vincent and the Grenadines,1996,va,1.040676474571228,0.387605756521225,2,79,62.5,100,..,..,..,..,..,..,..,..,..,0.8911111111111111,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0165788941085338,0.9733343124389648,
STPva1996,STP,São Tomé and Principe,1996,va,0.32505494356155396,0.2614571154117584,4,61,47,71,..,..,..,..,..,..,..,..,..,0.7844444444444445,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7926972120292072,..,..,..,0.4375,0.0165788941085338,0.9733343124389648,
TWNva1996,TWN,"Taiwan, China",1996,va,0.6725238561630249,0.2080557495355606,7,68,61,76.5,..,..,..,..,..,..,..,0.5625,..,0.7955555555555556,..,..,..,..,..,0.625,..,..,..,..,..,..,..,..,..,..,0.8333333333333333,..,..,..,0.774625575010545,..,0.4777,..,0.75,0.0165788941085338,0.9733343124389648,
VENva1996,VEN,"Venezuela, RB",1996,va,-0.09364630281925201,0.19629621505737305,8,48,36.5,57,..,..,..,..,..,..,..,0.25,..,0.7266666666666666,..,..,..,..,..,0.625,..,..,..,..,..,0.245,..,..,..,..,0.6666666666666667,..,..,..,0.8895765607601294,..,0.0894,..,0.375,0.0165788941085338,0.9733343124389648,
VIRva1996,VIR,Virgin Islands (U.S.),1996,va,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0165788941085338,0.9733343124389648,
WBGva1996,WBG,West Bank and Gaza,1996,va,-0.7587607502937317,0.2777772843837738,3,24.5,14,40,..,..,..,..,..,..,..,..,..,0.29,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6873810902658564,..,..,..,0.25,0.0165788941085338,0.9733343124389648,
YEMva1996,YEM,"Yemen, Rep.",1996,va,-0.6817651391029358,0.20880983769893646,6,27.5,16.5,37.5,..,..,..,..,..,..,..,0.1875,..,0.2733333333333333,..,..,..,..,..,0.375,..,..,..,..,..,..,..,..,..,..,0.5833333333333333,..,..,..,0.4317807039319976,..,..,..,0.4375,0.0165788941085338,0.9733343124389648,
BHScc1998,BHS,"Bahamas, The",1998,cc,1.2953741550445557,0.4178479313850403,2,85.5615005493164,72.19251251220703,94.11764526367188,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6666666666666666,..,..,..,..,..,..,..,0.875,0.0066095860674977,0.941908359527588,
CPVcc1998,CPV,Cape Verde,1998,cc,1.1550664901733398,0.42476212978363037,1,83.95722198486328,67.37967681884766,93.04812622070312,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.801431688703748,..,..,..,..,0.0066095860674977,0.941908359527588,
ZARcc1998,ZAR,"Congo, Dem. Rep.",1998,cc,-1.4166793823242188,0.31034326553344727,3,1.0695186853408813,0,23.52941131591797,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1666666666666667,..,..,..,0.161255102837513,..,..,..,0.125,0.0066095860674977,0.941908359527588,
COGcc1998,COG,"Congo, Rep.",1998,cc,-1.1987967491149902,0.31034326553344727,3,5.882352828979492,0,31.016042709350586,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6666666666666666,..,..,..,0.121042350681285,..,..,..,0.125,0.0066095860674977,0.941908359527588,
EGYcc1998,EGY,"Egypt, Arab Rep.",1998,cc,-0.4778701364994049,0.19813375174999237,5,39.03743362426758,27.80748748779297,50.80213928222656,..,..,..,..,..,..,..,0.25,..,..,..,0.5108333333333333,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333333333333,..,..,..,0.146032697661282,..,..,..,0.375,0.0066095860674977,0.941908359527588,
GMBcc1998,GMB,"Gambia, The",1998,cc,-0.3648955225944519,0.31034326553344727,3,44.91978454589844,25.66844940185547,60.42780685424805,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,0.395260617635887,..,..,..,0.375,0.0066095860674977,0.941908359527588,
HKGcc1998,HKG,"Hong Kong SAR, China",1998,cc,1.3033819198608398,0.18629156053066254,6,86.63101959228516,81.2834243774414,91.97860717773438,..,..,..,..,..,..,..,0.75,..,..,..,0.8808333333333334,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5940000000000001,0.3333333333333333,..,..,..,..,..,0.6447,..,0.75,0.0066095860674977,0.941908359527588,
IRNcc1998,IRN,"Iran, Islamic Rep.",1998,cc,-0.4605884850025177,0.22705549001693726,4,40.10695266723633,26.73796844482422,52.94117736816406,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6666666666666666,..,..,..,0.494981268114822,..,..,..,0.5,0.0066095860674977,0.941908359527588,
JEYcc1998,JEY,"Jersey, Channel Islands",1998,cc,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0066095860674977,0.941908359527588,
PRKcc1998,PRK,"Korea, Dem. Rep.",1998,cc,-1.2486945390701294,0.31034326553344727,3,5.347593784332275,0,29.41176414489746,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333333333333,..,..,..,0.31363527566439,..,..,..,0,0.0066095860674977,0.941908359527588,
KORcc1998,KOR,"Korea, Rep.",1998,cc,0.2972082495689392,0.1728510558605194,7,63.10160446166992,54.54545593261719,71.65775299072266,..,..,..,..,..,..,..,0.5,..,..,..,0.5033333333333334,..,..,..,..,..,..,..,..,..,..,..,..,..,0.18,0.6666666666666666,..,..,..,0.75117294622072,..,0.2547,..,0.5,0.0066095860674977,0.941908359527588,
KSVcc1998,KSV,Kosovo,1998,cc,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0066095860674977,0.941908359527588,
LAOcc1998,LAO,Lao PDR,1998,cc,-0.6895125508308411,0.32401299476623535,2,31.55080223083496,5.347593784332275,50.80213928222656,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.245930262827708,..,..,..,0.375,0.0066095860674977,0.941908359527588,
MACcc1998,MAC,"Macao SAR, China",1998,cc,0.4319742023944855,0.4531489312648773,1,67.37967681884766,47.59358215332031,84.49198150634766,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.625,0.0066095860674977,0.941908359527588,
FSMcc1998,FSM,"Micronesia, Fed. Sts.",1998,cc,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0066095860674977,0.941908359527588,
ANTcc1998,ANT,Netherlands Antilles (former),1998,cc,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0066095860674977,0.941908359527588,
